V1,V2,V3,V4,V5
1.21489085750691,0.239638486145015,-0.59514414745087,-0.691668650905474,1.65578191936394
-0.813854231721715,0.529317688005585,0.453612649108074,-0.0927202367368147,-0.642998681170402
0.787346467542224,-0.265785339737086,-0.367518458228933,-0.60991758138114,2.23633241587948
-0.475822205272001,-0.387467689985939,0.553261412723265,-0.43559310837065,0.638331795412229
-0.491256021058711,-0.351524351284928,0.476964251594952,-0.281258047465443,0.478251174562983
-0.279489403956314,-0.144678017994946,0.412459178701857,-0.392175578154564,0.260543743594836
0.883543062863945,0.523967998177039,-0.461210334978133,-0.588376093350757,1.0537098151198
-0.234556776809015,-0.241621963721214,0.229062700473,0.0714474594265578,-0.356414004142605
1.0516443171419,0.659797288737468,-0.817397551094822,-0.192468417898441,0.814299417491638
